sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
"in the middle height, you just won't have enough energy as the highest one.",P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
if you are going to add a hill do it 3/4 up cause it has more pe energy and ke and you can't do it too high cause then it will just go back down the hill.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
if you do it too small it just won't have as much energy.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
for the weight of the cart.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
you want to make it as heavy as you can cause that has the most energy pe and ke and total that will bring you the most.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
the smaller it is the least the energy the bigger it is the more the energy.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
pe is energy that turns into ke and it will make the cart go faster.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
than if it had a lower ke.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: dear Gonzales family,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
cause it has more potential energy at the top.,P5_03_05_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And a lot of ke at the bottom my studies show that in the data the hier one had more energy 2443 energy for the highest and 977 for the lowest more total energy in my studies the tallest was the best.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
and if you did it too small there would be no speed no energy cause the highest was 2446 and the lowest one was 244 the middle was 2447. it would not be fun.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
for the weight of the cart.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
you want to make it as heavy as you can cause that has the most energy pe and ke and total that will bring you the most.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: My Claim is that I can help the Gonzales family make a new and better roller coaster.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In order to make a new and exciting roller coaster we needed to know how to make a collar coaster and all the parts that go into making a roller coaster.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
One thing that goes into making a roller coaster is the potential and Kinetic energy.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Potential energy is energy that is stored in an object and Kinetic energy is the energy an object has because of its motion.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When you have an initial drop you start with all the potential energy (PE) has you start to go down the drop your PE transfers in Kinetic energy (KE).,P5_04_02_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
When you start at the top of a hill you will see that all of the potential energy is stored into that object.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When you go down the hill you will see that the PE starts to transfer over the Kinetic because of it's motion.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Another thing we needed to know about making a new roller coaster is how we are able to finish the entire ride with just one initial drop.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We found out that the initial drop needs to be higher than the hill in order to make it to the end.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
If you have a drop of 5.00 m and a hill of 5.00 m you aren't going to make it all the way because there isn't enough energy stored.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
On the drop the potential energy is the total energy and then decreases towards the bottom but on the top of the hill the potential energy and the kinetic energy equals the total energy.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
If we look at my add a hill data we can see that all the rides made it all the way through except the one that had the same hill height has the initial drop.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
If you look at the other hill heights they are all below 5.00 m and they made it all the way through to the end.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
One last thing we needed to know was the mass and the relationship it has with PE and KE.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The more your cart weighs on your ride the more potential energy it will have.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
The less your cart weighs the less energy your cart will have stored.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
These things that I have told you about are all things we are going to need in order to make a new and exciting roller coaster.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"You need to know the potential and kinetic energy , you need to know is how to make a ride that can finish all the way through.",P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The last thing you need to know is the relationship between potential , kinetic and mass.",P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
All these things go into making a roller coaster.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I think the Gonzales family should choose my ride because I will make sure that my ride is safe , fun and includes all things that go into a ride.",P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: My Claim is that I can help the Gonzales family make a new and better roller coaster.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In order to make a new and exciting roller coaster we needed to know how to make a roller coaster and all the parts that go into making a roller coaster.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Potential energy and Kinetic energy always equal to the total energy stored in an object (PE+KE=TE).,P5_04_02_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
The less your cart weighs the less energy your cart will have stored.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The law of conservation of energy is that energy cannot be created nor destroyed.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
It can only transform from one form to another.An energy transformation is the change of energy from one form to another.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Using one of my trials we can see that the less the cart weighs so lets say it weighs 40 kg then the amount of PE will be at 1958 J causing the cart to have less energy stored.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Now lets say that it weighs 60 kg then the amount of PE will be larger at 2937 J.,P5_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: My teams roller coaster will be one of the most succsessful coasters in the whole park because, not only is it fun and thrilling, it has the science behind it to help make this ride a thrill.",P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The way my ride works is as you are about to board you are brought to the first drop of my ride.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This drop is (in my model) 5.00 m tall, in my research when my intial drop height was 5.00 m tall it produced 2443 J of PE before the drop.",P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
As you the rider gets through the intial drop and going down you will hit the first hill.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This hill is 2.50 m tall.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I made this hill this height so as you get up the hill you will not be losing a tone of KE.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This means our ride will go faster because as our car moves down the track all of that PE on the top if the intial will convert into KE.,P6_06_17_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This was proven in my expirement (intial drop) there was 2443 J of PE at the top of the drop, at the bottom of my drop the PE was at 1 J and the PE was at 2442.",P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The energy all adds up this because of the law of consevation of energy wich states that energy can not be created or destroyed it just is converted.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
I made this drop so the KE would have enough J of energy to get over the hill.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
see I did this because in one of my expiremnts I made my hill to big (5.00 m).,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the car was going up the hill all of its KE was converted to PE and the car was stuck and had no motion.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
All of my stored up PE started to convert back to KE as the car started to roll back down the hill.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This showed me that the hill height had to be less than the drop height.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
There is one last thing I had to make sure to mention is the mass of my car.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I made the mass of my car in my model 50 kg to give it more PE to convert to KE to really make sure it will make it over.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"See I tested three cars will three different masses 40 kg,50 kg and 60 kg.",P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
As I tested these weights I noticed that the higher weights had the most J of energy.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
I belive this is because as the car has a higher mass it makes the car more dense this making the weight of gravity pull down on it causing more energy.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I chose 50 kg to be safe to make sure it gets over and to make sure it dosent go to fast.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is what ive learned about my coaster.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: My teams roller coaster will be one of the most succsessful coasters in the whole park because, not only is it fun and thrilling, it has the science behind it to help make this ride a thrill.",P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: My first recommendation for this roller coaster would be to have an initial drop height of 5 meters.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This would lead to more potential energy before it drops, and therefore more kinetic energy at the bottom of the drop.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I know this because when I tested a 4 meter drop, it had a potential energy of 2150 Joules at the top.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then when I tested a 5 meter drop, the potential energy at the top was 2688 Joules.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Since the total energy is just the sum of the kinetic and potential energy, that means having a higher drop will give the coaster more total energy.",P1_02_16_22-23,E1,acceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
The total energy in a roller coaster is constantly being passed between kinetic and potential energy.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This happens because the Law of Conservation of Energy tells us that energy cannot be created or destroyed.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
So having more potential energy at the top of the initial drop will allow the cart to move quickly and efficiently throughout the coaster.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Another recommendation I have is to have a hill height of 4 meters.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I think this would be best for the roller coaster because the hill needs to be shorter than the initial drop in order for the cart to make it over.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"For example, when we tested a hill height of 5 meters, which is the same as the initial drop, the cart did not make it over the hill.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"But when we tested a hill height of 4 meters, the cart made it over the hill with 1964 Joules of potential energy at the top.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This means it has enough potential energy to keep moving after the hill.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My final recommendation is to have a cart wight a mass of 50 KG.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I think this would make the ride fun and exciting because my data shows that a 50 KG cart has 2438 Joules of potential energy at the top of the initial drop, and 2435 Joules of kinetic energy at the bottom.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This means that the energy almost entirely switched, which will make it easier for the cart to go over the hill.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It also means that the cart will be moving fast and also safely.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I think these recommendations would make the best safe and fun roller coaster.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: My first recommendation for this roller coaster would be to have an initial drop height of 5 meters.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Since the total energy is the sum of the kinetic and potential energy, that means having a higher drop will give the coaster more total energy.",P1_02_16_22-23,E1,acceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"My data shows that on a 5 meter hill, the total energy was 2688 Joules, and the potential energy at the top of the drop was also 2688 Joules.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the bottom of that drop, there were 2687 Joules of kinetic energy, and 1 Joule of potential.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This proves that the total energy is equal to the sum of the kinetic and potential energy.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So the roller coaster never loses any of it's total energy, it is simply passed between kinetic and potential energy.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is another reason why an initial drop height of 5 meters would be most beneficial to our roller coaster.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"More weight means that there will be more potential energy at the top of the drop, which leads to more total energy.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"My data shows that a 50 KG cart has 2438 Joules of potential energy at the top of the initial drop, and 2435 Joules of kinetic energy at the bottom.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This means that the kart also has enough kinetic energy to get over the hill.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
A 45 KG cart had only had 2183 Joules of potential energy at the top of the drop.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This shows that more mass means that there will be more total energy.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I think these recommendations will make for the best fun and safe roller coaster.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The Gonzales family should use my roller coaster design because it meets the criteria they are looking for.,P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"It is exciting, and the cart makes it to the end of the ride.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The Gonzales family should have a roller coaster with a drop height of 5.00 m, because it will increase the amount of potential energy that is used to get the cart to the end without stopping.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example in Trial 1, the initial drop height of the roller coaster was 5.00 m. Which caused the Potential energy at the top of the drop to be 2443 J, and the Kinetic energy at the top of the drop to be 0 J.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is important because the higher the Initial drop height, means the higher the total amount of energy.",P6_03_18_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"As the ride ended, the potential energy at the bottom of the drop was 2443 J, and the Potential energy at the bottom was 0 J.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"As the cart moves through the ride, the Potential energy converts to Kinetic energy, because as the Law of Conservation of Energy states, energy cannot be created or destroyed.",P6_03_18_22-23,E1,unacceptable,acceptable,unacceptable,acceptable,unacceptable,unacceptable
They should also add a hill in order for it to be more fun for the riders.,P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The trials showed that a hill height of 3.00 m would have a total energy of 2466 J.,P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The hill cannot be higher than the initial drop height, otherwise the cart will not make it over the hill.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"If the Gonzales family added the 3.00 m hill, the ride would be more fun, but still make it to the end of the ride.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The mass of the cart which holds the riders, should be 50 kg.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Data showed that the higher the mass of the cart, the more total energy the cart would have.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
The Gonzales family should use my roller coaster design because it meets the standards of the roller coaster they are looking for.,P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The Gonzales family should use my roller coaster design because it meets the criteria they are looking for.,P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total amount of energy is the amount of Potential and Kinetic Energy in total.,P6_03_18_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"For example, In Trial 1, when the drop was 5.00 m, the total amount of energy was 2443 J.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In Trial 4, when the drop was 2.00 m the total amount of energy was 976 J.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In Trial 3, when the hill height was 5.00 m, the coaster car did not make it over the hill.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In Trial 2, when the hill height was 2.00 m, the coaster car made it to the end of the ride, because the hill height was not taller than the initial drop height.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the cart had a mass of 40 kg, the total amount of energy was lower.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The mass of the cart has to be higher, in order for the coaster car to make it over the hill.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: Dear Gonzales family,",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"During the roller coaster and energy analysis, we have learned all about potential energy, kinetic energy, total energy, car energy/mass, initial drops, hills, etc.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We have also done multiple different simulations to advance our learning in these categories.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"First, we did some learning with initial drops as well as a simulation.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In the simulation, I found that the higher the release height the more potential energy the coaster car has at the top of the initial drop, and the lower the initial drop release height the lower the potential energy.",P5_06_09_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The higher the potential energy at the top of the initial drop the more kinetic energy the coaster car had at the bottom.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I also noticed throughout the simulation that the potential energy also is the same number as the total energy.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
For example the release height of 2.00 had less potential energy (977 J) and the release height of 5.00 meters had 2443 J of potential energy at the top of the initial drop.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
As the coaster car goes down the drop all the energy moves or switches into kintetic energy.,P5_06_09_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
The second simulation we did deal with adding a hill to the initial drop.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I found that the initial drop had to be taller than the the hill following that initial drop, if the hill was higher or the same as the drop the coaster car would not make it over.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"For example, I did the hill height as 5.00 meters with the initial drop height always being 5.00 meters as well.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The coaster car didnt have enough energy to make it over the hill and to the end, but.. the height of 3.70 meters had enough potential energy and kinetic energy to make it over the hill and then end of the track.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The next simulation we did we learned about the mass and energy of the coaster car.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"During the simulation, I tested a small mass, 2 medium masses, and 1 heavy mass.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I found that the heavy-mass car (60kg) had the most potential energy but was the slowest when tested, compared to the car with the least mass, in this case 40kg.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
This coaster car had the least potential energy with 1958 J of energy.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The more mass the less the speed will be,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"During these simulations, with the law of conservation of energy..",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I have learned that Energy cannot be created or destroyed, but it can change.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear Gonzales family,",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
During the roller coaster and energy analysis.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We have learned all about potential energy, kinetic energy, total energy, car energy/mass, initial drops, hills, etc.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In the simulation, I found that the higher the release height the more potential energy the coaster car has at the top of the initial drop, and the lower the initial drop release height is the lower the potential energy.",P5_06_09_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I also noticed throughout the simulation that the potential energy also is the same number as the total energy, The total energy is all the energy that the rollercoaster can reach.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, the release height of 2.00 had less potential energy (977 J) and the release height of 5.00 meters had 2443 J of potential energy at the top of the initial drop.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
As the coaster car goes down the drop all the energy changes into kinetic energy to give the rollercoaster the power to make it over the hill.,P5_06_09_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
I found that the initial drop had to be taller than the hill following that initial drop.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
If the hill was higher or the same as the drop the coaster car would not make it over.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, I did a hill height of 5.00 meters with the initial drop height staying the same throughout the simulation being 5.00 meters.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The coaster car didn't have enough energy to make it over the hill and to the end.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Unlike the height of 3.70 meters had enough potential and kinetic energy to make it over the hill and then to the end of the track.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In the next simulation we did we learned about the mass and energy of the coaster car.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"During the simulation, I tested a small mass, 2 medium masses, and 1 heavy mass of a coaster car.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I found that the heavy-mass car (60kg) had the most potential energy but was the slowest when tested.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"Compared to the car with the least mass, in this case, 40kg.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The more mass the coaster car has the less the speed will be.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"During these simulations, I have learned that energy cannot be created nor destroyed but it can change, according to the law conservation of energy.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"At first, the rollercoaster has all potential energy and no kinetic before going down the initial drop.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then when it makes it way down it changes into kinetic energy to continue on with the ride.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This shows that the energy changes but it is never destroyed.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: My recommendation is to start with the height at 5 ft.,P1_01_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I think this because if the hill is super high then that means we have a greater PE.,P1_01_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
if we have a greater PE then there will be more speed and more TE.,P1_01_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
After the initial drop we should add a hill that is 3 ft high.,P1_01_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It works well with the 5 ft drop because it is smaller than the drop so it wont need the energy we dont have to get up the hill and make it over.,P1_01_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
Like the law states energy can not be created or destroyed it can only transform from one energy to another.,P1_01_10_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
