sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
Then there will be a hill of 4 m. The reason I have the hill as 4 m is because a hill has to be shorter than initial drop height because otherwise there won't be enough energy to go over the hill.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
Because at the initial drop the PE was 2450 J and the KE was 0 J.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But then at the top of the hill or close to the top of the hill the PE was 2449 J and the KE was 1 J.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And because of this it wasn't able to go over the hill because it didn't have enough energy.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But when the hill height was 4 it was able to go over.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Because at the initial drop the PE was 2448 J and the KE was 0 J.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then at the top of the hill the PE was 1959 J and the KE was 489 J and had enough energy to go up the hill.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The amount of total energy depends on how much PE and KE there is.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Because PE and KE added together equals the total amount of energy.,P6_03_07_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
And the more PE there is at the top the more KE there is at the bottom of the drop.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because all the PE from the top transfers to KE.,P6_03_07_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then there will be a loop and the reason it is 4 m is the same reason as the hill.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The same rules apply, it has to be shorter than the initial drop so it can make it over and to the end.",P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then I have a hill of 3 m to end it off.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The car should be 60 kg.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Because the larger the mass the more energy.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
For example when the car mass was 40 kg the total energy was 1985 J.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But when the car mass was 2937.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
All of this is why you should choose my design for an initial drop height of 5 m and a hill height of 4 m. Thank you for your time.,P6_03_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: Dear Gonzalez family,",P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I have a proposal for the design of your roller coaster.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Using what I have learned about mass, height, and the laws of physics I know how to make the fastest, safest, and most fun roller coaster possible.",P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My proposal is to make a roller coaster with the highest initial drop height possible.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Doing this will give the cart more energy.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this because of the first experiment I conducted on the relationship of energy and height.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The first trial had a release height of 2.4 m. This height produced a total energy of 1220 J.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The last and highest trial had a release height of 3.5 m. This height produced a total energy of 1708 J.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
With a difference of almost 600 joules it is easy to see that higher is better for maximum energy and fun.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Another important factor is the mass of the cart.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Not to be confused with weight, mass is how much there is of an object.",P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"A cart's mass may seem to not be important, but it actually can have a great affect on the energy of the ride.",P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My third experiment gave me trials to prove that a bigger cart is better.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The cart with the least mass of 46 kg had 1570 J of total energy, while the cart with the most mass of 60 kg had 2054 J of total energy.",P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
One last detail on the coaster are the hills.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
A roller coaster is much more fun with swerves and bumps.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But I recommend the design is conscious about the affect hills have on the coaster.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My second experiment provided trials on how high a hill can be an the cart still makes it over the top and to the end.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I learned that a roller coaster's hills cannot be equal to or greater than the height of the initial drop.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
This is because of the law of conservation of energy.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
This law tells us that energy cannot be created or destroyed.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This means that during the ride, the total energy available will stay the same.",P6_06_19_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"When the cart drops its PE is converted to KE, and as it climbs up the hill KE is converted to PE.",P6_06_19_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
Once all the KE is converted to PE the only way it can move is back down.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"If the hill requires more KE than the cart has to spend, it will not make it over the hill.",P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I know this because of my second experiment, where the first 3 trials of 2, 2,5, and 3 m hills all allowed the cart to go over as soon as the release height equaled the hill, the cart did not pass over.",P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In conclusion, the secret to the best roller coaster is simple.",P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Use a high release point for maximum energy, use a large mass cart to add more energy, and keep the hills low enough so the cart can pass through.",P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear Gonzalez family,",P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Doing this will give the cart more total energy.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know having as much total energy as possible is best because of energy conversion.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Total energy is the sum of PE and KE.,P6_06_19_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
At the top of the release all the energy is PE.,P6_06_19_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
Once the ride begins to fall that PE is converted to KE.,P6_06_19_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
At the end of the ride all the PE is converted to KE.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
More KE means more speed and time on the ride.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
(AKA maximum fun) I know this because of the first experiment I conducted on the relationship of energy and height.,P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This means that during the ride, the total energy available will stay the same.",P6_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: Dear.,P1_05_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Gonzales Family, the drop is going to be 5m because the total energy is substantial to the height of the hill.",P1_05_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the car mass is 50 the PE top of the initial drop (5m) would be 1958 J and KE bottom of Drop would be 1955 J.,P1_05_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy would be 1958 which would be good because the car would not need friction to get over the kill which would make it very fun for customers.,P1_05_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
No energy is created or destroyed so what happens to the mass at the bottom?,P1_05_17_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
It transfers to thermal energy.,P1_05_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The drop height and hill height of the track is related because the drop is a measure of energy and the hill is a measure of PE.,P1_05_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"KE and PE are the amount of energy in the sim, which means the mass depends on KE and PE.",P1_05_17_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
This our idea Gonzales family.,P1_05_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: Dear.,P1_05_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The height and PE are related because the higher the height the greater the PE will be at the top of the hill.,P1_05_17_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The height and hill height of the track is related because the drop is a measure of energy and the hill is a measure of PE.,P1_05_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Ke and PE are related because PE at the top of the hill turns into KE at the bottom and the leftover energy goes to thermal because you can't destroy energy or create it.,P1_05_17_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is our idea Gonzales family.,P1_05_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: I recommend that the Gonzales family could make the roller coaster last longer to make people think that they are getting their money's worth.,P6_06_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I also recommend that they make it more fun as well and hear how i think they can do that.,P6_06_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"First what they could do to make it last longer is have it go in loops so that the Gonzales family don't have to make the roller coaster long itself, just the time.",P6_06_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"What i mean by that is instead of them going around the track only one time, the Gonzales family could make it go around two time instead.",P6_06_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
A way that they can make it more fun is adding more twist and turns to their roller coasters.,P6_06_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"An idea for a roller coaster is that they can use a boost to boost the cart up 5 meters and add a few hills starting at 4, then 3.5, then 3, and so on until 2.",P6_06_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The reason why i think the initial drop should be 5 meters is so that the cart has enough energy to make it over the 4 meter hill.,P6_06_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And then after the car makes it over the 4 meter hill the drop will be giving them enough energy to make it over the 3.5 meter hill.,P6_06_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And then after the car makes it over the 3.5 meter hill it will have enough energy to make it over the 3 meter hill and then it goes on and on.,P6_06_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So that is my ideas to the Gonzales family to make their roller coasters better.,P6_06_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: I recommend that the Gonzales family could make the roller coaster last longer to make people think that they are getting their money's worth.,P6_06_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: I would tell the Gonzales family to have the initial drop at 4.00 m. Because the drop is at 4.00 m the hill height can be either 4.00 m or anything under that because of the drop.,P6_07_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"Regarding the mass of the cart, I would say to have it at 55kg because you have more PE at the top of the hill.",P6_07_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Once you go the KE at the bottom of the drop is the same number as the PE at the top of the drop.,P6_07_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Because of the Law of Conservation of Energy, which states energy can not be created nor destroyed, the energy gets transferred as you go down the drop.",P6_07_16_22-23,E1,unacceptable,acceptable,unacceptable,acceptable,unacceptable,unacceptable
"In one of my trials, the initial drop height was 4.00 the TE was 1955, the TE of the hill height was 1959 and my car made it.",P6_07_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The mass of my cart was 40 kg.,P6_07_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So you should make your initial drop at 4.00 m. Your hill height should be at 3.69.,P6_07_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And the mass of your cart should be about 40 kg.,P6_07_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: I would tell the Gonzales family to have the initial drop at 4.00 m. Because the drop is at 4.00 m the hill height can be either 4.00 m or anything under that because of the drop.,P6_07_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
The more mass the more energy your cart will have.,P6_07_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
And the more height you have your drop and hill the more the total energy will be.,P6_07_16_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy is made up by adding your PE and KE.,P6_07_16_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
The higher your initial drop height is the more PE you will have at the top of the drop.,P6_07_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height for my coaster destine is 250 meters.,P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the more height you have you will have a larger PE on the top and a higher KE at the bottom.,P1_06_06_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
One example is with a drop height of 2.50 meters the PE at the top was 1334 joules and at the bottom of the drop the KE was at 1333 joules.,P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When compared to a drop height of 5 meters the PE joules at the top was 2668 and the KE at the bottom was 2666 joules.,P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Having a curtain height of a hill it important, in order to make it up a hill the hill has to be smaller than the initial drop but if it is taller or the same height it will not make it over.",P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"This is because of the Law of Conservation of Energy, this states that energy can't be created or destroyed.",P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
At the initial drop of 5 meters the PE is at 2668 joules but at the bottom of the drop the PE is at 0.,P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That is because the energy will be transformed into KE on the way down because at the to of the drop KE joules is at 0 but at the bottom KE is at 2666 joules.,P1_06_06_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The total energy doesn't change tho it will always stay at the same number it is just put into didn't a different energy, for example PE it put into KE or thermal energy.",P1_06_06_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height for my coaster design is 5 meters.,P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the more height you have you will have the more significant PE on the top and a higher KE at the bottom.,P1_06_06_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When compared to a drop height of 5 meters the PE joules at the top were 2668 and the KE at the bottom was 2666 joules.,P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Having a curtain height of a hill is essential, in order to make it up a hill the hill has to be smaller than the initial drop but if it is taller or the same height it will not make it over.",P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"This is because of the Law of Conservation of Energy, which states that energy can't be created or destroyed.",P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"At the initial drop of 5 meters, the PE is at 2668 joules but at the bottom of the drop, the PE is at 0.",P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"That is because the energy will be transformed into KE on the way down because, at the top of the drop KE joules are at 0 but at the bottom, KE is at 2666 joules.",P1_06_06_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"potential energy transforms into kinetic energy, and kinetic energy converts into potential energy, and then back again.",P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The total energy doesn't change tho it will always stay at the same number it is just put into didn't different energy, for example, PE is put into KE or thermal energy.",P1_06_06_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"The mass of the cart also matters, with a larger mass, there will be more energy.",P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"for example, with a cart mass of 40kg the PE at the top of the drop would be at 1957 joules compared to a mass of 60kg where the PE would be 2936 joules of energy.",P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
THIS WAS DONE IN A FRICTIONLESS SIMULATION.,P1_06_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: The Gonzales family should have a high initial drop, a hill shorter than the initial drop and a heavy car.",P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My reason for why there should be a high initial drop is because it increases the amount of potential energy on the ride.,P5_03_11_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When you have a greater amount of potential energy, you will in turn have a greater amount of kinetic energy.",P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Because of the law of conservation of energy, energy cannot be created or destroyed.",P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
This means that increasing the potential energy will make the roller coaster have more kinetic energy as it moves.,P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In ""Initial Drop Data"" it showed that the tallest drop which was 5m had the greatest amount of energy 2443J.",P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My reason for why the hill should be shorter than the initial drop is because the car will not make it to the end of the ride.,P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"In ""Adding Hills Data"" my data showed, when my hill was the same height as my initial drop (5m) it did not make it to the end.",P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My reason for a heavy car is that it increases potential energy.,P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Due to it's higher mass the potential energy rises, this also causes kinetic energy to be greater as when the car moves it's potential energy converts to be kinetic energy as it goes downhill.",P5_03_11_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,acceptable
"In ""Mass and Energy Data"" it shows that when my car's mass was at the highest (60kg) it had 2937J of energy causing it to not stop until the end.",P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
All in all my reasoning and evidence show that the initial height should be taller than the hill height as well as the car should be heavy.,P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: The Gonzales family should have a high initial drop, a hill shorter than the initial drop and a heavy car.",P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When you have a greater amount of potential energy, you will in turn have a greater amount of kinetic energy.The total energy is the overall amount of energy in the coaster, meaning that your kinetic and potential energy are a part of the total energy of your coaster.",P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
However with my shortest drop of 2m it only had 977J of total energy.,P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But when my hill was at 4m with my initial drop being 5m the cart made it to the end.,P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But when my car was at it's lowest mass (40kg) it had only 1958J of total energy.,P5_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: My claim is that I can help the Gonzalez family make a safe and thrilling roller coaster.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
To have a safe roller coaster you have to make sure that the cart is safe and that the drops and twists are safe as well.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
You also need to have enough energy from the initial drop to make it all the way to the end of the roller coaster.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When thinking of energy the only way for the cart to make it to the end is to have a high and fast initial drop.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the drop is higher there is more Potential energy stored.,P5_04_09_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then when the cart drops the stored PE converts into Kinetic energy allowing the cart to get to the end.,P5_04_09_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
In the roller coaster simulation the highest drop (5.00) had the most stored energy (PE) so it could go the farthest.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The next thing you need is a hill.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When thinking of a roller coaster hill they usually give you air time and are really fun after the initial drop.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When creating my design I wanted the hill to be as high as it could.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"But when you are building a hill, the hill cannot be higher than the initial drop.",P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
The hill also cannot be the same height.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
If the hill were higher or the same height the cart would not be able to get over it.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because there is not enough stored energy from the drop to make it to the top of the hill that is the same or higher.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When you have a hill that is a great height to make it over then it will be perfect for the roller coaster.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the cart is nearing the top of the hill the potential and kinetic energy evens out to equal the total energy.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
As soon as the cart gets over the hill the potential energy starts to decrease again.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In my simulator I put the hill at 4.25 because it was shorter than the 5.00 initial drop but high enough to still be thrilling.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When thinking to both drops the potential energy starts with all the energy the roller coaster has.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
At the top the potential energy is the total energy and the KE is 0. then as the cart goes down the potential energy is 0 and the kinetic energy is the total.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But when the energy converts it is never adding more energy.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This goes with the Law of Conservation.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The Law of Conservation states, ¨Energy cannot be created or destroyed This means that the total energy will always stay the same no matter if the potential energy is higher or the kinetic.",P5_04_09_22-23,E1,unacceptable,unacceptable,acceptable,acceptable,unacceptable,unacceptable
The last thing you need for your roller coaster is the mass of the cart.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The car with the greatest mass will have the greatest Potential energy at the top of the initial drop.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
The cart with the greatest mass also had the greatest kinetic energy at the bottom of the drop.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In my simulation the 60 kg cart had the greatest amount of energy over the 40 kg cart.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In conclusion you now know how roller coasters energy works and you now see that I can make a very fun and safe roller coaster.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: My claim is that I can help the Gonzalez family make a safe and thrilling roller coaster.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In the roller coaster simulation the highest drop (5.00) had the total energy of 2443 and it was all potential energy at the top of the drop.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when the hill was 4.25, at the top the PE was 2083 and the KE was 365 equaling to 2448.",P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In my simulator when I tested the 5.00 drop and the 5.00 hill the cart didn't make it over.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But when I tested the 5.00 drop and the 2.00 it would be a boring ride.The best option to put the hill at is 4.25 because it was shorter than the 5.00 initial drop but high enough to still be thrilling.,P5_04_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The Law of Conservation states, ¨Energy cannot be created or destroyed This means that the total energy will always stay the same no matter if the potential energy is higher or the kinetic.",P5_04_09_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
E1: Some recommendations I would make to the Gonzales family is that I would make the drop height 5m.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
