sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
The more the energy you have at the start the better.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"If you only have 1,000 KE the ride is going to be pretty boring.",P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"But if you have a ride with 2,400 that ride is going to be exciting.",P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The less energy you have the more it is going to be boring.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Hills are tricky, The hill and the initial drop can't be the same.",P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Because if they are then the cart can't go over.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
There isn't enough energy to go over the hill if they are the same height.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
For example if the initial drop is 5m and the Hill height is 5m.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It won't make it over it will just go back and forth and go nowhere.Meanwhile if you had a initial drop that was 5m while the hill height was 4m it can make it over.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So the initial drop has to more than the hill height otherwise it won't make it.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
There is also mass.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The more mass you have the more energy you will have.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"For example if your cart weights 40 kg it will have a total energy of 1,958.",P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"But, if you cart weighs 60kg it will have a total energy of 2,937.",P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That is all you have to know about roller coaster to make a good design.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R:,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Dear Gonzales family, here is some feedback about roller coasters.",P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Roller coasters are fun and exciting because of initial height and hills.This is why, the height of your initial drop relates to your PE at the top and the KE at the bottom.",P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The law of conservation of energy even states that energy can't be destroyed nor made.You also have the relationship between PE,KE and total energy and how it affects the ride.",P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"But if you have a ride with 2,400 that ride is going to be exciting.PE and KE can't both be low because they are opposites.",P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
PE is energy stored in non -moving objects.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"KE is energy in moving objects.TE is total energy in the object which is both PE,and KE together.",P5_04_04_22-23,,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
It won't make it over it will just go back and forth and go nowhere.Meanwhile if you had an initial drop that was 5m while the hill height was 4m it can make it over.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So the initial drop has to be more than the hill height otherwise it won't make it.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"For example if your cart weighs 40 kg it will have a total energy of 1,958.",P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"But, if your cart weighs 60kg it will have a total energy of 2,937.",P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In conclusion the Gonzales family should really think of all of the facts that go into a roller coaster.,P5_04_04_22-23,,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: When making roller coasters, It needs to be fun and exciting while still making it to the end of the ride.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The relationship between PE and KE is, when PE goes down, KE goes up, and this creates the total energy.",P5_04_16_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
Initial drop is important while making a roller coaster.,P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example when the release height was at 5.00 meters, the potential energy had 2443 Jules.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"And when the release height was at 2.50 meters, the potential energy had 1222 Jules.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The higher the potential energy, the higher number of Jules for kinetic energy, which is needed to make it to the end of the ride.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When making the roller coaster, hills play a big roll too.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In order for the coaster to make it to the end, the hill height must be shorter than the initial drop or else it wont make it to the end of the ride.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"For example when my hill height was at 5.00 meters with my initial drop at 2.50 meters, the coaster wasn't able to make it up the hill because there wasn't enough potential energy.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then when the hill height was at 2.00 meters the coaster was able to make it up the hill and to the end of the ride because the initial drop was higher up than the hill and had more potential energy.,P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The mass of the coaster is important too.,P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the car mass was at 40kg with an itial drop height of 5.00 meters, the PE had a sum of 1955J.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the car mass was at 60kg with an initial drop height of 5.00 meters, the PE had a sum of 2933J which was more likely to go up the hill and make it to the end of the coaster.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
These are things you need to look for if you want a roller coaster design that will be exciting and make it to the end of the ride without stopping.,P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear the Gonzales family,",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When making roller coasters, It needs to be fun and exciting while still making it to the end of the ride.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The relationship between potential energy and kinetic energy is, when the thing or object starts to lose it's potential energy, the energy is being converted into kinetic energy which creates the total energy at the end.",P5_04_16_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
For example when the coaster was going down the initial drop it was losing its potential energy and being converted into kinetic energy.,P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"And by the bottom of the drop there was no potential energy, only kinetic energy.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Since the Law of Conservation of Energy states that energy can neither be created nor destroyed, only converted from one form of energy to another, In order for the coaster to make it to the end, the hill height must be shorter than the initial drop or else it wont make it to the end of the ride.",P5_04_16_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,acceptable,unacceptable
"E1: Dear Gonzalez Family,",P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"During the Roller coaster and energy analysis, we learned about PE and KE at the top of and throughout roller coasters.",P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I believe we should make a roller coaster with a release height of 5m.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is the initial drop.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We want a higher initial drop because that will create a higher PE.,P5_06_07_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this because when I tried it with a drop height of 5m the PE was 2444J.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The KE will always be 0 at the top of the initial drop.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The higher the PE and KE higher the total energy will be.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"With higher energy, it will be more of an interesting ride for riders.",P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
With more PE it will give the cart more energy to get over hills or loops.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Gonzalez family should make a hill height of around 4.51m.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I believe they should do this because they will have enough KE from the initial drop to get around the hill.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The car changes because when the car goes downhill PE and KE stays the same.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because energy cannot be created or destroyed.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
That is called the Law of Conservation.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"In the end, PE and KE can't be created or destroyed.",P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And at the top of the hill PE is always higher than KE and PE and KE always equal the total energy.,P5_06_07_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear Gonzalez Family,",P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We also learned about initial drop and the relation between KE and PE.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because it is stored energy.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is also because of the Law of Conservation because enrgy can only be converted not created or destroyed.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
The initial drop should never be lower than the hill height.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
The car changes because when the car goes down the initial drop PE and KE stays the same.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I know it stays the same because in my data it says, 977J for PE and 0J for KE.",P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy was also 977J.I think this happend because there would be no where for energy to be created or destroyed.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The Law of Conservation says that energy can't be created or destroyed only converted and energy had not been converted yet because this was at the bottom of the initial drop.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The mass in the car will effect the KE and PE in the roller coaster.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
With a higher mass the more energy it will take for the cart to get over hills and loops.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We want a lower mass because I believe it will make the ride more fun.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this because I had a cart with a mass of 40 and the PE at the top of initial drop was 1959 and KE of 1869.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I also tried it with a higher mass with 60g and it was 2938 for PE and KE was 2908.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
More total energy with a higher mass too.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
It was 2938J and 40 was 1959 for the total energy.,P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In the end, PE and KE can't be created or destroyed only converted into new forms.",P5_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: Dear Mr. and Ms. Gonzales,",P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My suggestion for your roller coaster would be to make its drop height high.,P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Making its drop height high would not only give it time to build velocity but also let you add more loops or hills to the track after the drop.,P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The velocity would increase because the higher the initial drop height, the higher the amount of potential energy there is.",P6_04_04_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Potential energy transfers into kinetic energy as the car drops from the initial drop height because of the Law of the Conservation of Energy.,P6_04_04_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The Law of Conservation of Energy states that energy can't be created or destroyed, so the potential energy becomes kinetic energy.",P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"If you decide to add a hill, remember that the hill height must be lower than that of the initial drop because energy can't be created, the car won't gain enough energy to make it over any hills larger than the initial drop.",P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
Also note that the mass of the car will be a factor in the amount of total energy there is.,P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
A heavier car gains more potential energy than that of a lighter car.,P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
This is because of gravity and the velocity the heavier car gains.,P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In the end, the choice is yours, but I would recommend that if you want a faster coaster, make the car weigh more, but if you want it to be a little slower, make the cart a bit lighter.",P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Most importantly, make sure you make the drop height high and never make the hills taller than the initial drop height.",P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear Mr. and Ms. Gonzales,",P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, a track that drops from 5 meters would have a higher potential energy than a track that drops from 4 meters.",P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The Law of Conservation of Energy states that energy can't be created nor destroyed, so the potential energy becomes kinetic energy.",P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, a car that weighs 60 kilograms would have more potential energy than a car that weighs 45 kilograms.",P6_04_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: My recommendation is we start out roller coaster's initial drop at the height of 5 meters.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This way we can have the most energy possible.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this is true because when I tested the initial drop height the first trial was 2 meters and there was only 977 J of energy.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When I added height to the drop and made it 5 meters high there was 2443 J of energy.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The height of the hill affects the potential energy at the top of the hill because as we know when the height is greater there will be more potential energy.,P1_01_13_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This also means there will be more kinetic energy because according to the law conservation of energy can not be created nor destroyed but it can be transferred into other types of non-useable energy which is because of friction.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
Even with non-useable energy all the potential and kinetic energy will be added together and be the total energy at any point in the roller coaster.,P1_01_13_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
My next recommendation is we have a hill height of 3.5 meters.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This would be the best selection because we can't have a hill higher or equal to the initial drop because it would need energy that it doesn't have and because of the law of conservation of energy we know we can't just create energy.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
When we ran a trial of 3.5 meters it had a potential energy of 1714 J at the top of the hill and 733 J of kinetic energy but the total energy was still enough to get over the hill and continue to keep going through the rest of the ride.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The mass of the car should be 50 kg because mass and energy are a direct relationship, so when mass is higher energy is higher.",P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
We don't want the cart too heavy because of friction it wouldn't make it over some of the hills that a cart with less mass would.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When we ran our trial with mass the 60 kg cart had the most energy but if we want a coaster that will have hills we should go a little lighter so 50 kg should be the best weight for the coaster.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I hope you take my ideas into consideration and make the coaster the best it can be.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: My recommendation is we start out roller coaster's initial drop at the height of 5 meters.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The joules that are part of the potential energy are equal to the total energy until the cart starts to move down the hill.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the cart moves down the hill PE is transferred into KE and they can keep going back and forth while going up and down hills.,P1_01_13_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
That could be at the top of a hill or the bottom of a hill.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It doesn't matter at what point the cart is at all the energy will add up to total energy.,P1_01_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: Some recommendations that I think will be helpful for the Gonzales family is my huge roller coaster thats exciting and fast my reasoning comes from my data that I pulled from the roller coasters.,P6_06_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My data from my first roller coaster.,P6_06_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My first test is the release height the number is 3.49m then the pe at top of initial drop and the number is 0 the ke top of inital drop is 2437 then the pe top of hill is 1706 ke top of hill is 741 my total energy is 2447 and it did made it to the end.,P6_06_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Now my second trail's hill height is 2.50 pe top of initial drop is 42 and the ke top of initial drop is 2401 pe top of hill is 1214 and ke top of hill is 1228 the total energy is 2443 and it did made it to the end.,P6_06_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
my third trail's hill height is 2.50 the pe top of initial drop is 1 ke top of initial drop is 1233 and the pe top of hill is 1221 ke top of hill is 2 and the total energy is 1223 and it didnt made it to the end.,P6_06_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So the best one would be the second one.,P6_06_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: Some recommendations that I think will be helpful for the Gonzales family is my huge roller coaster thats exciting and fast my reasoning comes from my data that I pulled from the roller coasters.,P6_06_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I will explain to you the design of my roller coaster you will know why my design is the best one for you.,P6_06_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Begin setting the initial drop to 5 meters because the higher your initial drop is the more energy will be produced.,P6_06_23_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The mass will be set to 50kg so it makes it heaveir to fall down the hill faster.,P6_06_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Because the gravity will be pulled faster and the friction will get more energy.,P6_06_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then it will be fun and faster roller coaster.,P6_06_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of my rollercoaster will be 5 meters.,P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This will give more Potential energy, and at the bottom, more Kinetic energy.",P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This will make the car go further, and faster giving more flexibility for the hill height.Speaking of hill height, I would say should be about 3 meters.",P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is a height that we can be sure the car will go through.,P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
this is because there will be enouch for the car to go past the hill no matter the friction.,P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
There will be enough kinetic energy for the car to go through the hill at this height.I would also reccoment more mass.,P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Why?,P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Well, the more mass, the more total energy for the car to use to accelerate.",P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"With this design, the car will start at the top with a lot of potential energy.",P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When it starts to move, and go down the hill, the potential energy will be converted to kinetic energy.",P1_05_23_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
The car will then use this Kinetic energy to move up the hill.,P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then it will use the potential energy from going up the hill to go back down, and convert the potential energy to kinetic energy.",P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy will never change during this time.,P1_05_23_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"This is because the law of conservation of mas states that energy can't be created, or destroyed.",P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"It can become diferent energy like thermal energy, but it will never go away.",P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height of my rollercoaster will be 5 meters.,P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because the higher the initial drop, the higher the hill height can be and still have the cart get past.This will give more Potential energy, and at the bottom, more Kinetic energy.",P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
this is because there will be enough for the car to go past the hill no matter the friction.,P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
There will be enough kinetic energy for the car to go through the hill at this height.I would also reccomend more mass.,P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because the law of conservation of mas states that energy can't be created, or destroyed.",P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This can be proven with total energy which is mechanical energy, combined with other energy.",P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy never changes at all throuout the rollercoaster.,P1_05_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: My team's roller coaster is the best design with much exciting parts and will make it to the end of the ride without stopping.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The Gonzales family should love my ride because it contains much thrill, high drops, and very powerful.",P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
According to data from my simulations my initial drop height is 5 m. My roller coaster is way more exciting than others because it creates lots more speed from how high the initial drop is.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Since my roller coaster will have lots of speed to it, it will have enough kinetic energy to ride up the next hill.",P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
As a result of having lot's of kinetic and potential energy this will make my roller coaster have more thrill and excitement to my ride.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My roller coaster cart changes quickly along the tracks.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When it's cart is at the bottom of the hill, it's moving it fastest.",P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Since all of the potential energy has been converted to kinetic energy, which means tons a speed and tons of fun.",P6_03_21_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The law of conservation of energy states that energy can change forms, but energy can't be created or destroyed.",P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
On my roller coaster energy changes from potential to kinetic energy and back again.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My data states that the best height of a hill is 4 m. It's the best height for my hill because it will have enough kinetic energy to ride over the hill since the hill height isn't taller or the same height as my initial drop.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
My data from my simulations prove that the best car mass is 56 kg.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The larger the mass the larger the momentum.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
You want a lot of momentum since that creates more kinetic energy and it will be harder to slow down so my roller coaster won't stop.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So I believe that 56 kg is the best car mass for my roller coaster which makes my roller coaster safe and fun.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In conclusion the Gonzales Family should follow my recommendations about my best roller coaster design.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"My best roller coaster design should conclude an initial drop height of 5 m, hill height 4 m, and best car mass as 56 kg.",P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This will cause much excitement and thrill to many people and it will make it to the end of the ride without stopping.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: My team's roller coaster is the best design with much exciting parts and will make it to the end of the ride without stopping.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
