idx,reduced_embeddings
365,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.689969778060913, 2.0190298557281494, 0.0, 0.8450950384140015, 3.708576202392578, 0.0, 3.0775046348571777, 0.0, 0.0, 3.7836196422576904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9933862686157227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8449802398681641, 0.0, 0.0, 0.0, 0.0, 1.2163373231887817, 3.2836670875549316, 0.546610951423645, 0.0, 0.0, 0.0, 0.0, 1.018805980682373, 0.0, 0.0, 1.0922856330871582, 1.2143678665161133, 2.8341898918151855, 0.0, 0.0, 5.49343204498291, 0.0, 0.0, 1.3934781551361084, 2.570239305496216, 0.0, 0.0, 0.0, 4.743143081665039, 0.0, 3.189042568206787, 3.4093306064605713, 8.654838562011719, 0.11862635612487793, 0.0, 0.0, 0.0]"
604,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.4888901710510254, 1.982048749923706, 0.0, 0.6541696786880493, 3.3674111366271973, 0.0, 2.819502353668213, 0.0, 0.0, 3.5369482040405273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.759059727191925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8070374727249146, 0.0, 0.0, 0.0, 0.0, 0.9316873550415039, 2.9455645084381104, 0.5378949046134949, 0.0, 0.0, 0.0, 0.0, 1.005249261856079, 0.0, 0.0, 0.8998251557350159, 1.2199033498764038, 2.437312602996826, 0.0, 0.0, 5.292415618896484, 0.0, 0.0, 1.5282783508300781, 2.443654775619507, 0.0, 0.0, 0.0, 4.43693208694458, 0.0, 2.883967638015747, 3.081373453140259, 8.105984687805176, 0.08146032691001892, 0.0, 0.0, 0.0]"
334,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.60201096534729, 1.9973386526107788, 0.0, 0.7611474394798279, 3.607083797454834, 0.0, 2.9357988834381104, 0.0, 0.0, 3.651998281478882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.85960453748703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.897031307220459, 0.0, 0.0, 0.0, 0.0, 1.0723810195922852, 3.135319948196411, 0.5222324728965759, 0.0, 0.0, 0.0, 0.0, 0.942939043045044, 0.0, 0.0, 0.9747709035873413, 1.1850178241729736, 2.7282590866088867, 0.0, 0.0, 5.460388660430908, 0.0, 0.0, 1.380557656288147, 2.466327667236328, 0.0, 0.0, 0.0, 4.586864471435547, 0.0, 3.030531406402588, 3.278562545776367, 8.332330703735352, 0.13792678713798523, 0.0, 0.0, 0.0]"
186,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.725755453109741, 1.939103603363037, 0.0, 0.945493757724762, 3.5727128982543945, 0.0, 3.007692337036133, 0.0, 0.0, 3.8893637657165527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2138906717300415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7151850461959839, 0.0, 0.0, 0.0, 0.0, 1.2909103631973267, 3.428093433380127, 0.5499961376190186, 0.0, 0.0, 0.0, 0.0, 1.0753995180130005, 0.0, 0.0, 1.269105315208435, 1.2133455276489258, 2.744950532913208, 0.0, 0.0, 5.39334774017334, 0.0, 0.0, 1.498622179031372, 2.4390933513641357, 0.0, 0.0, 0.0, 4.803225040435791, 0.0, 3.2905635833740234, 3.242201328277588, 8.707258224487305, 0.05110982060432434, 0.0, 0.0, 0.0]"
153,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.644042491912842, 1.8953067064285278, 0.0, 0.9121633768081665, 3.496699571609497, 0.0, 2.9823524951934814, 0.0, 0.0, 3.6747584342956543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1147408485412598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7201083898544312, 0.0, 0.0, 0.0, 0.0, 1.2166242599487305, 3.3213396072387695, 0.5602962970733643, 0.0, 0.0, 0.0, 0.0, 1.002550482749939, 0.0, 0.0, 1.2070212364196777, 1.1518193483352661, 2.6650335788726807, 0.0, 0.0, 5.22692346572876, 0.0, 0.0, 1.4357762336730957, 2.4108688831329346, 0.0, 0.0, 0.0, 4.5593061447143555, 0.0, 3.2082419395446777, 3.1348159313201904, 8.423914909362793, 0.02227795124053955, 0.0, 0.0, 0.0]"
525,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.641286611557007, 1.986581563949585, 0.0, 0.8187122941017151, 3.5817534923553467, 0.0, 2.971653461456299, 0.0, 0.0, 3.684752941131592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8937070965766907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8385125398635864, 0.0, 0.0, 0.0, 0.0, 1.1012274026870728, 3.2137839794158936, 0.48154276609420776, 0.0, 0.0, 0.0, 0.0, 0.9598178267478943, 0.0, 0.0, 1.0596303939819336, 1.2406562566757202, 2.79109525680542, 0.0, 0.0, 5.388227939605713, 0.0, 0.0, 1.3982863426208496, 2.4757497310638428, 0.0, 0.0, 0.0, 4.629865646362305, 0.0, 3.0230560302734375, 3.2911758422851562, 8.401283264160156, 0.17092695832252502, 0.0, 0.0, 0.0]"
350,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.4140002727508545, 1.9507369995117188, 0.0, 0.7691341042518616, 3.447352409362793, 0.0, 2.953078508377075, 0.0, 0.0, 3.5261735916137695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7736279368400574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8192624449729919, 0.0, 0.0, 0.0, 0.0, 1.0170073509216309, 3.082280158996582, 0.5482033491134644, 0.0, 0.0, 0.0, 0.0, 0.9322419166564941, 0.0, 0.0, 1.0261996984481812, 1.230954647064209, 2.5633978843688965, 0.0, 0.0, 5.219118118286133, 0.0, 0.0, 1.3560199737548828, 2.490722894668579, 0.0, 0.0, 0.0, 4.502896308898926, 0.0, 2.9742982387542725, 3.1548643112182617, 8.143723487854004, 0.10670879483222961, 0.0, 0.0, 0.0]"
136,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5505380630493164, 1.7888388633728027, 0.0, 0.8599743843078613, 3.3526573181152344, 0.0, 2.805755376815796, 0.0, 0.0, 3.6060924530029297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1105451583862305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7185373902320862, 0.0, 0.0, 0.0, 0.0, 1.2446881532669067, 3.219489812850952, 0.5330184698104858, 0.0, 0.0, 0.0, 0.0, 0.9633306264877319, 0.0, 0.0, 1.2075493335723877, 1.1062207221984863, 2.662888288497925, 0.0, 0.0, 4.980716228485107, 0.0, 0.0, 1.331716775894165, 2.3400228023529053, 0.0, 0.0, 0.0, 4.426089763641357, 0.0, 3.094118595123291, 3.0853140354156494, 8.074676513671875, 0.06636527180671692, 0.0, 0.0, 0.0]"
648,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5490598678588867, 1.92990243434906, 0.0, 0.8140075206756592, 3.478029251098633, 0.0, 2.9244024753570557, 0.0, 0.0, 3.6314334869384766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9102691411972046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.780664324760437, 0.0, 0.0, 0.0, 0.0, 1.1267348527908325, 3.1586146354675293, 0.5085465908050537, 0.0, 0.0, 0.0, 0.0, 0.9289491176605225, 0.0, 0.0, 1.073378324508667, 1.2154062986373901, 2.659092664718628, 0.0, 0.0, 5.210182189941406, 0.0, 0.0, 1.3673198223114014, 2.469939708709717, 0.0, 0.0, 0.0, 4.48068904876709, 0.0, 3.0056986808776855, 3.2067549228668213, 8.21324348449707, 0.12662401795387268, 0.0, 0.0, 0.0]"
208,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.560584306716919, 1.8543057441711426, 0.0, 0.8818928599357605, 3.409217596054077, 0.0, 2.8643410205841064, 0.0, 0.0, 3.624390125274658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.136976718902588, 0.0, 0.0, 0.0, 0.0, 0.0, 0.681872546672821, 0.0, 0.0, 0.0, 0.0, 1.139661431312561, 3.2467904090881348, 0.5184072256088257, 0.0, 0.0, 0.0, 0.0, 0.9923609495162964, 0.0, 0.0, 1.1486287117004395, 1.1496204137802124, 2.607682228088379, 0.0, 0.0, 5.101375579833984, 0.0, 0.0, 1.4412223100662231, 2.367710590362549, 0.0, 0.0, 0.0, 4.465296745300293, 0.0, 3.1083297729492188, 3.066405773162842, 8.204626083374023, 0.08364725112915039, 0.0, 0.0, 0.0]"
69,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5321128368377686, 1.8890516757965088, 0.0, 0.7655330896377563, 3.166818618774414, 0.0, 2.683830976486206, 0.0, 0.0, 3.4545655250549316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9180177450180054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6279638409614563, 0.0, 0.0, 0.0, 0.0, 1.0900987386703491, 2.8864824771881104, 0.4449661374092102, 0.0, 0.0, 0.0, 0.0, 0.9848026037216187, 0.0, 0.0, 1.0019198656082153, 1.0838896036148071, 2.474876880645752, 0.0, 0.0, 4.850377559661865, 0.0, 0.0, 1.4295463562011719, 2.354400157928467, 0.0, 0.0, 0.0, 4.108938217163086, 0.0, 2.8288938999176025, 2.9555628299713135, 7.681452751159668, 0.15515315532684326, 0.0, 0.0, 0.0]"
707,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5694546699523926, 1.9534530639648438, 0.0, 0.819478452205658, 3.501577377319336, 0.0, 2.9004106521606445, 0.0, 0.0, 3.7092747688293457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9326294660568237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7829367518424988, 0.0, 0.0, 0.0, 0.0, 1.1473414897918701, 3.141036033630371, 0.5652813911437988, 0.0, 0.0, 0.0, 0.0, 1.0258758068084717, 0.0, 0.0, 1.0630161762237549, 1.2347065210342407, 2.631035566329956, 0.0, 0.0, 5.331357955932617, 0.0, 0.0, 1.4546529054641724, 2.458944320678711, 0.0, 0.0, 0.0, 4.632142066955566, 0.0, 3.066227436065674, 3.226741075515747, 8.368959426879883, 0.047119140625, 0.0, 0.0, 0.0]"
268,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.4945101737976074, 2.034865617752075, 0.0, 0.6636841893196106, 3.4744622707366943, 0.0, 2.8738274574279785, 0.0, 0.0, 3.567586898803711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6818400025367737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8236105442047119, 0.0, 0.0, 0.0, 0.0, 0.9204812049865723, 2.9760496616363525, 0.5649088621139526, 0.0, 0.0, 0.0, 0.0, 1.0439671277999878, 0.0, 0.0, 0.9051610827445984, 1.233561635017395, 2.5527570247650146, 0.0, 0.0, 5.4174346923828125, 0.0, 0.0, 1.4904282093048096, 2.5057287216186523, 0.0, 0.0, 0.0, 4.529071807861328, 0.0, 2.9026668071746826, 3.1847939491271973, 8.194351196289062, 0.13969916105270386, 0.0, 0.0, 0.0]"
343,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.4900197982788086, 1.7575595378875732, 0.0, 0.9344158172607422, 3.2568869590759277, 0.0, 2.8348429203033447, 0.0, 0.0, 3.575563907623291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.087181568145752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6942808032035828, 0.0, 0.0, 0.0, 0.0, 1.2888710498809814, 3.2481703758239746, 0.5928399562835693, 0.0, 0.0, 0.0, 0.0, 0.9938670992851257, 0.0, 0.0, 1.2438292503356934, 1.1437238454818726, 2.57327938079834, 0.0, 0.0, 4.988569259643555, 0.0, 0.0, 1.3877513408660889, 2.3080708980560303, 0.0, 0.0, 0.0, 4.499462127685547, 0.0, 3.1276988983154297, 3.00753116607666, 8.146376609802246, 0.0, 0.0, 0.0, 0.0]"
17,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6832082271575928, 1.863759160041809, 0.0, 0.9628963470458984, 3.5244994163513184, 0.0, 2.9577646255493164, 0.0, 0.0, 3.8036837577819824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2697371244430542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7021811008453369, 0.0, 0.0, 0.0, 0.0, 1.2419543266296387, 3.436166286468506, 0.49336153268814087, 0.0, 0.0, 0.0, 0.0, 1.0054680109024048, 0.0, 0.0, 1.2848588228225708, 1.130132794380188, 2.7488183975219727, 0.0, 0.0, 5.253689765930176, 0.0, 0.0, 1.4898109436035156, 2.4025917053222656, 0.0, 0.0, 0.0, 4.613785266876221, 0.0, 3.253777027130127, 3.1537797451019287, 8.505779266357422, 0.05032879114151001, 0.0, 0.0, 0.0]"
458,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6013214588165283, 1.975318193435669, 0.0, 0.8738325834274292, 3.55216908454895, 0.0, 2.979462146759033, 0.0, 0.0, 3.7208826541900635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9533060789108276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7673617601394653, 0.0, 0.0, 0.0, 0.0, 1.2061307430267334, 3.1868631839752197, 0.5608964562416077, 0.0, 0.0, 0.0, 0.0, 1.0264358520507812, 0.0, 0.0, 1.0976805686950684, 1.2206817865371704, 2.676138162612915, 0.0, 0.0, 5.336358070373535, 0.0, 0.0, 1.4291534423828125, 2.475114583969116, 0.0, 0.0, 0.0, 4.651820659637451, 0.0, 3.112733840942383, 3.245096206665039, 8.43231201171875, 0.03725537657737732, 0.0, 0.0, 0.0]"
314,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6866698265075684, 1.8208235502243042, 0.0, 0.9143614172935486, 3.3737998008728027, 0.0, 2.8232192993164062, 0.0, 0.0, 3.667914390563965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2338855266571045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6722477674484253, 0.0, 0.0, 0.0, 0.0, 1.3009002208709717, 3.3051843643188477, 0.48211073875427246, 0.0, 0.0, 0.0, 0.0, 1.0422775745391846, 0.0, 0.0, 1.2230510711669922, 1.1157547235488892, 2.6170029640197754, 0.0, 0.0, 5.029996395111084, 0.0, 0.0, 1.466789960861206, 2.3480143547058105, 0.0, 0.0, 0.0, 4.395756721496582, 0.0, 3.1128692626953125, 3.0605907440185547, 8.194193840026855, 0.012443691492080688, 0.0, 0.0, 0.0]"
468,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.632627010345459, 2.0088038444519043, 0.0, 0.8024311065673828, 3.6725046634674072, 0.0, 3.041168212890625, 0.0, 0.0, 3.733203887939453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9108636379241943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8475906252861023, 0.0, 0.0, 0.0, 0.0, 1.1422183513641357, 3.2207891941070557, 0.5513725876808167, 0.0, 0.0, 0.0, 0.0, 1.013984203338623, 0.0, 0.0, 1.0665192604064941, 1.218683123588562, 2.736936569213867, 0.0, 0.0, 5.460686683654785, 0.0, 0.0, 1.4046237468719482, 2.544732093811035, 0.0, 0.0, 0.0, 4.675247669219971, 0.0, 3.1533925533294678, 3.3329474925994873, 8.499918937683105, 0.0951744019985199, 0.0, 0.0, 0.0]"
803,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5870728492736816, 1.9206101894378662, 0.0, 0.8622405529022217, 3.3763225078582764, 0.0, 2.9019718170166016, 0.0, 0.0, 3.6507515907287598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0001592636108398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6961865425109863, 0.0, 0.0, 0.0, 0.0, 1.1977059841156006, 3.1454548835754395, 0.543926477432251, 0.0, 0.0, 0.0, 0.0, 1.0417016744613647, 0.0, 0.0, 1.0947190523147583, 1.1456459760665894, 2.5478687286376953, 0.0, 0.0, 5.200448036193848, 0.0, 0.0, 1.4671108722686768, 2.3868448734283447, 0.0, 0.0, 0.0, 4.55852746963501, 0.0, 3.086221694946289, 3.102708101272583, 8.250069618225098, 0.02627772092819214, 0.0, 0.0, 0.0]"
229,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5753040313720703, 1.979886531829834, 0.0, 0.8003473281860352, 3.592508554458618, 0.0, 3.027857780456543, 0.0, 0.0, 3.6862730979919434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9389685988426208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8196011781692505, 0.0, 0.0, 0.0, 0.0, 1.0580434799194336, 3.2283706665039062, 0.5215396285057068, 0.0, 0.0, 0.0, 0.0, 0.9004144072532654, 0.0, 0.0, 1.028069019317627, 1.2148594856262207, 2.742891550064087, 0.0, 0.0, 5.360877990722656, 0.0, 0.0, 1.3608973026275635, 2.5426392555236816, 0.0, 0.0, 0.0, 4.548162460327148, 0.0, 3.009401798248291, 3.2234482765197754, 8.350884437561035, 0.24524378776550293, 0.0, 0.0, 0.0]"
489,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6721272468566895, 1.885333776473999, 0.0, 0.798401951789856, 3.514953374862671, 0.0, 2.9098892211914062, 0.0, 0.0, 3.6148948669433594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1055265665054321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7423755526542664, 0.0, 0.0, 0.0, 0.0, 1.189144253730774, 3.2300963401794434, 0.435251921415329, 0.0, 0.0, 0.0, 0.0, 0.9229795336723328, 0.0, 0.0, 1.1068207025527954, 1.1208288669586182, 2.7021842002868652, 0.0, 0.0, 5.128631591796875, 0.0, 0.0, 1.3874685764312744, 2.433012008666992, 0.0, 0.0, 0.0, 4.319607734680176, 0.0, 2.9912683963775635, 3.164764881134033, 8.168598175048828, 0.17346522212028503, 0.0, 0.0, 0.0]"
727,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6359026432037354, 2.047894239425659, 0.0, 0.762359082698822, 3.611217975616455, 0.0, 3.0259945392608643, 0.0, 0.0, 3.7371697425842285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9204099178314209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7704037427902222, 0.0, 0.0, 0.0, 0.0, 1.0597821474075317, 3.2394509315490723, 0.5392308235168457, 0.0, 0.0, 0.0, 0.0, 0.9824614524841309, 0.0, 0.0, 1.021293044090271, 1.217225193977356, 2.725938081741333, 0.0, 0.0, 5.441620826721191, 0.0, 0.0, 1.4484803676605225, 2.577939748764038, 0.0, 0.0, 0.0, 4.585446357727051, 0.0, 3.039900779724121, 3.2728142738342285, 8.431591033935547, 0.2283930778503418, 0.0, 0.0, 0.0]"
409,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.4214258193969727, 1.8252067565917969, 0.0, 0.8183616399765015, 3.200604200363159, 0.0, 2.795283079147339, 0.0, 0.0, 3.501801013946533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9178282022476196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6840123534202576, 0.0, 0.0, 0.0, 0.0, 1.1387813091278076, 3.0634360313415527, 0.6024672985076904, 0.0, 0.0, 0.0, 0.0, 0.8822005391120911, 0.0, 0.0, 1.1430453062057495, 1.1851907968521118, 2.5799639225006104, 0.0, 0.0, 4.946333885192871, 0.0, 0.0, 1.344847559928894, 2.461080551147461, 0.0, 0.0, 0.0, 4.280393123626709, 0.0, 2.976658821105957, 3.0533664226531982, 7.89817476272583, 0.11109656095504761, 0.0, 0.0, 0.0]"
115,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5505380630493164, 1.7888388633728027, 0.0, 0.8599743843078613, 3.3526573181152344, 0.0, 2.805755376815796, 0.0, 0.0, 3.6060924530029297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1105451583862305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7185373902320862, 0.0, 0.0, 0.0, 0.0, 1.2446881532669067, 3.219489812850952, 0.5330184698104858, 0.0, 0.0, 0.0, 0.0, 0.9633306264877319, 0.0, 0.0, 1.2075493335723877, 1.1062207221984863, 2.662888288497925, 0.0, 0.0, 4.980716228485107, 0.0, 0.0, 1.331716775894165, 2.3400228023529053, 0.0, 0.0, 0.0, 4.426089763641357, 0.0, 3.094118595123291, 3.0853140354156494, 8.074676513671875, 0.06636527180671692, 0.0, 0.0, 0.0]"
217,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.681067705154419, 2.037541389465332, 0.0, 0.7491172552108765, 3.5454416275024414, 0.0, 2.9236865043640137, 0.0, 0.0, 3.720360517501831, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8579593896865845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.787927508354187, 0.0, 0.0, 0.0, 0.0, 1.110771656036377, 3.085181713104248, 0.5010629892349243, 0.0, 0.0, 0.0, 0.0, 1.0438265800476074, 0.0, 0.0, 0.978661298751831, 1.1875160932540894, 2.6734166145324707, 0.0, 0.0, 5.374377250671387, 0.0, 0.0, 1.4753297567367554, 2.490450382232666, 0.0, 0.0, 0.0, 4.607044219970703, 0.0, 3.0115773677825928, 3.2858924865722656, 8.327746391296387, 0.11029091477394104, 0.0, 0.0, 0.0]"
368,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.476879835128784, 1.8160662651062012, 0.0, 0.8015015125274658, 3.365079402923584, 0.0, 2.817030906677246, 0.0, 0.0, 3.4773497581481934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9416903853416443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7627291679382324, 0.0, 0.0, 0.0, 0.0, 1.0178613662719727, 3.078310489654541, 0.4873519539833069, 0.0, 0.0, 0.0, 0.0, 0.892251193523407, 0.0, 0.0, 1.002450704574585, 1.2077999114990234, 2.605058193206787, 0.0, 0.0, 5.060903549194336, 0.0, 0.0, 1.3186107873916626, 2.289227247238159, 0.0, 0.0, 0.0, 4.3304948806762695, 0.0, 2.8869643211364746, 3.051593780517578, 7.932476043701172, 0.15861883759498596, 0.0, 0.0, 0.0]"
565,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5969908237457275, 1.9326051473617554, 0.0, 0.8397276401519775, 3.3501973152160645, 0.0, 2.899115562438965, 0.0, 0.0, 3.570977210998535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9311962127685547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6898050904273987, 0.0, 0.0, 0.0, 0.0, 1.188688039779663, 3.1321558952331543, 0.5652755498886108, 0.0, 0.0, 0.0, 0.0, 0.9463722705841064, 0.0, 0.0, 1.0884369611740112, 1.1472622156143188, 2.630373477935791, 0.0, 0.0, 5.213465213775635, 0.0, 0.0, 1.403934359550476, 2.5067965984344482, 0.0, 0.0, 0.0, 4.3710808753967285, 0.0, 3.085301399230957, 3.140199661254883, 8.166021347045898, 0.12064293026924133, 0.0, 0.0, 0.0]"
747,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.666513681411743, 1.8153905868530273, 0.0, 0.7825403213500977, 3.437087059020996, 0.0, 2.8401269912719727, 0.0, 0.0, 3.5491199493408203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0642383098602295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.717322826385498, 0.0, 0.0, 0.0, 0.0, 1.166196584701538, 3.1637375354766846, 0.4047105014324188, 0.0, 0.0, 0.0, 0.0, 0.8857259750366211, 0.0, 0.0, 1.059848666191101, 1.0676580667495728, 2.6978442668914795, 0.0, 0.0, 5.074888229370117, 0.0, 0.0, 1.3587528467178345, 2.341583013534546, 0.0, 0.0, 0.0, 4.261107444763184, 0.0, 2.928496837615967, 3.1264073848724365, 8.0430269241333, 0.18140298128128052, 0.0, 0.0, 0.0]"
502,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.7492353916168213, 1.9513232707977295, 0.0, 0.9429370760917664, 3.583995819091797, 0.0, 3.0144271850585938, 0.0, 0.0, 3.871807098388672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.132625699043274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7268539071083069, 0.0, 0.0, 0.0, 0.0, 1.359142780303955, 3.3404994010925293, 0.5612029433250427, 0.0, 0.0, 0.0, 0.0, 1.071195363998413, 0.0, 0.0, 1.2547919750213623, 1.2037745714187622, 2.787787437438965, 0.0, 0.0, 5.3460588455200195, 0.0, 0.0, 1.4159132242202759, 2.5366365909576416, 0.0, 0.0, 0.0, 4.706286430358887, 0.0, 3.3536171913146973, 3.3333542346954346, 8.6016845703125, 0.009242266416549683, 0.0, 0.0, 0.0]"
480,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.524840831756592, 1.9475774765014648, 0.0, 0.8287895321846008, 3.4708666801452637, 0.0, 2.92612886428833, 0.0, 0.0, 3.591207981109619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8716228604316711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7516022324562073, 0.0, 0.0, 0.0, 0.0, 1.0919572114944458, 3.1207332611083984, 0.5372329354286194, 0.0, 0.0, 0.0, 0.0, 0.9973191022872925, 0.0, 0.0, 1.0182178020477295, 1.236077070236206, 2.5712153911590576, 0.0, 0.0, 5.227381706237793, 0.0, 0.0, 1.3848350048065186, 2.483198642730713, 0.0, 0.0, 0.0, 4.435635089874268, 0.0, 3.0064432621002197, 3.195164918899536, 8.174753189086914, 0.10240432620048523, 0.0, 0.0, 0.0]"
5,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.640599489212036, 2.041926860809326, 0.0, 0.7329003810882568, 3.6046106815338135, 0.0, 2.991140604019165, 0.0, 0.0, 3.696972608566284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.860334038734436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8197535276412964, 0.0, 0.0, 0.0, 0.0, 1.0844022035598755, 3.1635637283325195, 0.4661489427089691, 0.0, 0.0, 0.0, 0.0, 0.9402586817741394, 0.0, 0.0, 1.0087969303131104, 1.2479150295257568, 2.7254080772399902, 0.0, 0.0, 5.44766902923584, 0.0, 0.0, 1.3827223777770996, 2.5436787605285645, 0.0, 0.0, 0.0, 4.575972557067871, 0.0, 2.9939489364624023, 3.3021395206451416, 8.382715225219727, 0.16049209237098694, 0.0, 0.0, 0.0]"
48,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5266659259796143, 2.0062978267669678, 0.0, 0.7082560062408447, 3.557006597518921, 0.0, 3.0012478828430176, 0.0, 0.0, 3.6793575286865234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7706122398376465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7829975485801697, 0.0, 0.0, 0.0, 0.0, 0.9994635581970215, 3.105121374130249, 0.5974568128585815, 0.0, 0.0, 0.0, 0.0, 1.0681120157241821, 0.0, 0.0, 0.999577522277832, 1.349315881729126, 2.569321632385254, 0.0, 0.0, 5.55792236328125, 0.0, 0.0, 1.5112230777740479, 2.5387773513793945, 0.0, 0.0, 0.0, 4.641173362731934, 0.0, 3.030627489089966, 3.1946709156036377, 8.504148483276367, 0.08484140038490295, 0.0, 0.0, 0.0]"
